timestamp,vehicle_id,dtc_code,description,severity
2025-10-01 10:58:40,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:58:54,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:59:06,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:59:14,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:59:20,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:59:48,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:59:57,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:00:13,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:00:21,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:00:29,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:00:31,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:00:44,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:01:12,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:01:35,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:02:06,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:02:08,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:02:21,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:02:28,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:02:35,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:02:49,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:02:50,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:02:59,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:03:04,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:03:27,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:03:58,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:04:05,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:04:22,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:04:25,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:04:28,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:04:38,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:04:41,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:04:56,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:04:57,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:05:15,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:05:44,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:05:58,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:05:59,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:06:03,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:06:12,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:06:16,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:06:22,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:06:33,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:06:52,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:06:54,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:06:59,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:07:17,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:07:38,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:07:55,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:07:58,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:08:05,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:08:09,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:08:50,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:08:53,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:08:58,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:09:17,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:09:58,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:10:07,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:10:25,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:10:33,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:10:37,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:10:43,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:10:46,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:10:53,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:10:56,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:11:02,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:11:03,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:11:07,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:11:23,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:11:35,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:11:55,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:12:12,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:12:20,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:12:24,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:12:28,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:12:29,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:12:38,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:12:42,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:12:43,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:13:03,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:13:12,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:13:20,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:14:25,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:14:27,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:14:29,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:14:40,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:14:45,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:14:53,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:15:12,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:15:16,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:15:35,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:15:47,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:16:09,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:16:30,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:16:48,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:17:03,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:17:10,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:17:42,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:17:47,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:17:51,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:17:52,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:17:58,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:18:05,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:18:06,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:18:17,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:18:47,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:18:52,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:18:58,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:19:02,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:19:08,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:19:25,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:19:33,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:20:01,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:20:33,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:20:47,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:20:51,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:21:01,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:21:07,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:21:10,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:21:22,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:21:32,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:21:34,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:21:52,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:22:13,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:22:24,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:22:52,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:22:54,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:23:07,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:23:08,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:23:16,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:23:33,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:23:34,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:23:47,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:23:57,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:24:03,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:24:04,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:24:10,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:24:12,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:24:25,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:24:35,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:24:47,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:25:03,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:25:06,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:25:18,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:25:39,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:25:41,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:25:51,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:25:53,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:26:00,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:26:05,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:26:17,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:26:18,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:26:25,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:26:42,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:26:45,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:26:47,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:26:49,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:27:02,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:27:03,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:27:04,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:27:10,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:27:12,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:27:43,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:27:45,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:27:49,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:28:18,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:28:46,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:28:51,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:29:21,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:29:26,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:29:27,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:29:31,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:29:41,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:29:48,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:30:01,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:30:11,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:30:27,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:30:29,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:30:31,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:30:32,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:30:51,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:30:55,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:30:58,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:31:18,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:31:35,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:31:53,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:31:55,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:32:03,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:32:23,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:33:06,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:33:08,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:33:12,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:33:23,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:33:25,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:33:50,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:33:52,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:33:53,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:34:04,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:34:23,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:34:24,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:34:32,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:34:37,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:34:48,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:34:54,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:35:05,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:35:09,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:35:26,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:35:35,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:35:43,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:35:53,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:35:54,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:35:58,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:36:02,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:36:03,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:36:19,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:36:22,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:36:32,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:36:53,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:36:55,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:37:00,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:37:01,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:37:08,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:37:17,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:37:20,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:37:21,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:37:50,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:38:08,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:38:16,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:38:27,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:38:49,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:39:04,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:39:15,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:39:22,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:39:27,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:39:41,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:39:47,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:39:53,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:40:01,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:40:02,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:40:04,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:40:08,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:40:10,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:40:39,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:40:46,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:40:47,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:40:55,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:40:59,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:41:20,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:41:37,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:41:44,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:41:51,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:42:17,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:42:23,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:42:28,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:42:30,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:42:32,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:42:42,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:42:43,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:42:53,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:43:03,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:43:04,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:43:20,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:43:28,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:43:29,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:43:33,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:44:12,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:44:30,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:44:53,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:44:56,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:45:04,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:45:22,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:45:40,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:45:46,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:45:56,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:45:58,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:46:08,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:46:11,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:46:20,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:46:27,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:46:49,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:46:56,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:47:09,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:47:14,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:47:16,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:47:33,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:47:43,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:47:52,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:48:06,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:48:08,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:48:56,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:49:01,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:49:03,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:49:08,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:49:42,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:50:09,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:50:16,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:50:18,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:50:26,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:50:30,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:50:35,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:50:46,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:50:54,VEH001,P0171,System Too Lean,Medium
2025-10-01 11:50:57,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:51:00,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:51:06,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:51:09,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:51:19,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:51:31,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:51:35,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:51:44,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:51:45,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:52:08,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:52:09,VEH002,P0171,System Too Lean,Medium
2025-10-01 11:52:14,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:52:17,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:52:23,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:52:30,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:52:33,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:52:34,VEH003,P0171,System Too Lean,Medium
2025-10-01 11:52:47,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:52:49,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:53:07,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:53:11,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:53:18,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:53:23,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:53:25,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:53:42,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:53:47,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:53:51,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:53:57,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:53:59,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:54:00,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:54:02,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:54:04,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:54:05,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:54:07,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:54:10,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:54:21,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:54:33,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:54:40,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:55:12,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:55:17,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:55:24,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:55:27,VEH004,P0171,System Too Lean,Medium
2025-10-01 11:55:45,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 11:55:55,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:55:57,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:56:09,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:56:12,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:56:31,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 11:57:45,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 11:57:51,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 11:58:03,VEH004,P0301,Cylinder 1 Misfire Detected,High
